"category","subj","age","ideal_age","condition","gender"
"clarinetist","628deac8711dee5dbda650ae",35.32,40.73,"Control","Female"
"clarinetist","628f572a2d1304a34b9e1a37",29.09,29.62,"Control","Male"
"clarinetist","62cccdcadf4fdbc4424844d5",35.25,27.48,"Control","Female"
"clarinetist","62ce6179fe6f8ec7e399cea0",21.05,29.36,"Control","Female"
"clarinetist","62d6e24cf74647ef51a16300",45.84,32.71,"Control","Not Sure"
"clarinetist","62dc177e02f82aabb20aebc2",45.98,39.68,"Control","Male"
"clarinetist","62ec6694c12a233950f64486",39.14,38.87,"Control","Not Sure"
"clarinetist","63034df51d918e1e3b97e5ce",32.71,28.55,"Control","Female"
"clarinetist","631ff899c56260cb62016bca",40.62,25.47,"Control","Not Sure"
"clarinetist","63221d55274aef20b4f533b6",29.62,29.22,"Control","Male"
"clarinetist","633c95452b85b5d479a1487b",42.49,34.85,"Control","Female"
"clarinetist","633f6d8b53e5f194a6f73724",52.14,37.8,"Control","Female"
"clarinetist","63403b7f3fd164408c5ad4b0",28.02,29.02,"Control","Not Sure"
"clarinetist","63469e0a9552017beb3cfb82",32.57,28.69,"Control","Not Sure"
"clarinetist","634865f77fe29563ec6f621c",26.54,27.48,"Control","Not Sure"
"clarinetist","6365437b0637981c7666125b",25.92,27.21,"Control","Male"
"clarinetist","6376916db0ae9a57d377d0d2",24.97,28.42,"Control","Not Sure"
"clarinetist","638d5097d95db2c5c143d5b7",38.87,32.57,"Control","Female"
"clarinetist","63b0953847122ffebd8a5991",31.11,36.51,"Control","Female"
"clarinetist","63bc74f63269af3a7bfcec7c",28.55,30.7,"Control","Male"
"clarinetist","63cac85f8519383ef0422593",24.8,30.29,"Control","Female"
"clarinetist","63d79c3ca0d0c4b632fdc42f",41.42,41.02,"Control","Not Sure"
"clarinetist","63e5517cd738b83025348a43",40.44,30.4,"Control","Female"
"clarinetist","63ea5b93d1c6d38e1f57dcfa",25.07,28.28,"Control","Female"
"clarinetist","63ead665638c8546d8c3a962",35.25,35.39,"Control","Male"
"clarinetist","63f77fef0855adb7fa65873d",25.47,24.26,"Control","Female"
"clarinetist","63ff612a5b78c13aa28fa88c",38.47,37,"Control","Female"
"clarinetist","64012a2623351894f2917605",24.66,24.8,"Control","Not Sure"
"clarinetist","6403f10299e362727adcf25b",50.67,36.6,"Control","Not Sure"
"clarinetist","64135efbd2ef675b8e179a21",34.99,30.29,"Control","Female"
"clarinetist","64499fee96893c7a3ec6b883",41.02,24.8,"Control","Female"
"clarinetist","644d9f390f2b8274af07c00e",45.17,34.72,"Control","Female"
"clarinetist","6455616c0fe23ecca70ce1b9",22.12,30.7,"Control","Male"
"clarinetist","64611527e772cd2f9932aeab",56.84,32.44,"Control","Male"
"clarinetist","6474a86474b12fd778ae530f",40.35,39.54,"Control","Not Sure"
"clarinetist","64836981f87b85ab4b89dcf1",34.99,41.82,"Control","Female"
"clarinetist","64a2be5c2053c3002cf8bbfc",31.1,31.9,"Control","Female"
"clarinetist","64a5e28179aa71f8f7d29e69",21.05,24.53,"Control","Female"
"clarinetist","64dd3e11a1123030a614608a",45.84,45.58,"Control","Not Sure"
"clarinetist","650072ae8de93bfe76ee318d",40.35,29.89,"Control","Not Sure"
"clarinetist","6500c32aeecc75706e1bcaf1",18.1,20.51,"Control","Female"
"clarinetist","65038b836dccb51df37ad205",10.12,14.22,"Control","Not Sure"
"clarinetist","6509ab7c00e2f74c635600c5",15.15,29.22,"Control","Not Sure"
"clarinetist","65218b754dddc1ca107dd9c2",25.74,22.79,"Control","Female"
"clarinetist","652bfb72d177004179b96ff4",40.88,40.48,"Control","Not Sure"
"clarinetist","652d345727df655454e3310c",46.92,51.07,"Control","Female"
"clarinetist","65469016298a36a49750973b",41.29,32.71,"Control","Female"
"clarinetist","654e403258f352910d29059e",29.49,30.16,"Control","Female"
"clarinetist","655bb55ae732f18ce1953efe",35.12,40.88,"Control","Male"
"clarinetist","655f914dd623b0eda52483c8",36.86,36.46,"Control","Female"
"clarinetist","6563a272b93a2dea956efacf",24.26,24.4,"Control","Female"
"clarinetist","656cc280a90fb5fecc2b3031",26.27,26.14,"Control","Not Sure"
"clarinetist","6595ca2f3e864efa3a8019d8",45.17,40.08,"Control","Not Sure"
"clarinetist","6598389ef1ec7a1ece0090f7",26.94,27.48,"Control","Male"
"climatologist","55900dcffdf99b3f7aada3f5",39.27,39.81,"Control","Not Sure"
"climatologist","55bb9ae7fdf99b26d27fda01",30.83,29.49,"Control","Not Sure"
"climatologist","56c4adcf8bacd70005cf8edc",37.94,35.79,"Control","Male"
"climatologist","5843241166ef8c00018955fd",46.25,46.65,"Control","Male"
"climatologist","5a9a6f5f35237b000112920f",35.92,35.79,"Control","Not Sure"
"climatologist","5b0d1b8e444cef0001ca66ac",31.37,28.55,"Control","Not Sure"
"climatologist","5b629b95c0c16e0001d7cdbd",25.2,27.75,"Control","Not Sure"
"climatologist","5b6515e83662a8000158b2aa",35.66,35.12,"Control","Male"
"climatologist","5bb7af73dd840f0001d85935",39.68,40.35,"Control","Male"
"climatologist","5bd7971b0aac450001f951aa",45.44,47.18,"Control","Male"
"climatologist","5bde6c564842880001308324",40.21,35.12,"Control","Male"
"climatologist","5be8a1701664db0001d804f8",35.79,25.6,"Control","Male"
"climatologist","5c634094e30ff200016baccb",36.33,28.95,"Control","Male"
"climatologist","5c65b61fad596e000179ece5",28.02,34.85,"Control","Not Sure"
"climatologist","5d1555fe628de0001966c2fa",41.02,32.84,"Control","Not Sure"
"climatologist","5d364d763b2ced001947f6e7",35.25,30.03,"Control","Female"
"climatologist","5d423e1ef1006e00016a95e1",35.12,46.25,"Control","Male"
"climatologist","5dcfcf3b070fdc0d5fd1952c",43.3,29.89,"Control","Male"
"climatologist","5dd43df7e0b21b434418ae6c",36.33,23.32,"Control","Female"
"climatologist","5de8bc74553cee8280a7dd84",29.49,30.7,"Control","Not Sure"
"climatologist","5ec359a0e7928519b8cf64af",43.97,48.53,"Control","Male"
"climatologist","5efca939634adc0710e3ecab",46.11,39.81,"Control","Male"
"climatologist","5f1dea279f4818757f07f087",32.17,31.37,"Control","Male"
"climatologist","5f2993920dddf60b87611e5c",45.58,44.24,"Control","Not Sure"
"climatologist","5f46d1cd3a1ae90a1c8b199b",50,50.4,"Control","Male"
"climatologist","5f46dae84739660badc271ba",35.66,50.54,"Control","Male"
"climatologist","5f7d026c6fd2421d2dc1af04",35.25,32.57,"Control","Male"
"climatologist","5fe146b36a3657bd99f9c179",42.36,42.09,"Control","Not Sure"
"climatologist","604075b84fd86b284480eaa9",40.75,40.48,"Control","Female"
"climatologist","60b7c559803665ec56ca8b2c",37.53,42.09,"Control","Male"
"climatologist","60b9af795939f976cb74232a",35.12,50.54,"Control","Not Sure"
"climatologist","60dfd72817ea2f37bba6b24a",37,37,"Control","Not Sure"
"climatologist","60e45acbc927879ccc9637c4",45.31,35.25,"Control","Male"
"climatologist","60fcee3336ac6ea26b64e61e",50,30.77,"Control","Male"
"climatologist","60fed192ae37691d25db0d6d",45.84,45.98,"Control","Male"
"climatologist","610854e85d21fbbba75598ae",43.16,41.29,"Control","Not Sure"
"climatologist","611158600361b86e45f99bd5",46.92,31.77,"Control","Female"
"climatologist","61292ee5ddbd833a37efea36",43.3,39.41,"Control","Not Sure"
"climatologist","6143af8721d1445864c4f6c8",100,100,"Control","Female"
"climatologist","6151c93f62e26ed6871a5fbd",34.58,46.78,"Control","Not Sure"
"climatologist","62740cf8e39eba1055ef571b",45.04,42.9,"Control","Male"
"climatologist","628f572a2d1304a34b9e1a37",30.83,30.97,"Control","Male"
"climatologist","62bdfe451d380bec13a4a864",30.97,32.57,"Control","Not Sure"
"climatologist","62cccdcadf4fdbc4424844d5",41.82,34.45,"Control","Male"
"climatologist","62ce6179fe6f8ec7e399cea0",46.65,51.21,"Control","Male"
"climatologist","62dc177e02f82aabb20aebc2",38.47,37.13,"Control","Not Sure"
"climatologist","62f269f2a7751126ffb96a4c",40.88,36.6,"Control","Male"
"climatologist","631ff899c56260cb62016bca",40.21,25.6,"Control","Not Sure"
"climatologist","63221d55274aef20b4f533b6",27.75,32.98,"Control","Male"
"climatologist","63474e67a5fd298c6103c409",49.87,43.83,"Control","Male"
"climatologist","6365437b0637981c7666125b",28.82,26.68,"Control","Female"
"climatologist","637ce608b8f8f923bf784d84",54.16,42.23,"Control","Male"
"climatologist","63b0953847122ffebd8a5991",39.35,42.05,"Control","Male"
"climatologist","63bc74f63269af3a7bfcec7c",35.12,35.92,"Control","Male"
"climatologist","63c437337eef664e06fdf1f7",38.2,32.71,"Control","Not Sure"
"climatologist","63cac85f8519383ef0422593",34.72,35.52,"Control","Female"
"climatologist","63cff9aa9988e565441d1db6",42.36,44.5,"Control","Not Sure"
"climatologist","63d1401242635aaffe867c4c",40.21,32.04,"Control","Female"
"climatologist","63d485aaf47a463859d6c9c0",50.4,35.39,"Control","Male"
"climatologist","63d79678fb8c1b9072646c0a",35.52,38.61,"Control","Male"
"climatologist","63d79c3ca0d0c4b632fdc42f",50.54,44.91,"Control","Male"
"climatologist","63e53573ce82a79c4b32c576",42.63,32.57,"Control","Not Sure"
"climatologist","63e5517cd738b83025348a43",43.6,34.94,"Control","Not Sure"
"climatologist","63ea5b93d1c6d38e1f57dcfa",30.83,32.44,"Control","Not Sure"
"climatologist","63f8aeb6c9098e0ef3bf3553",47.99,52.01,"Control","Male"
"climatologist","63fd0a7da4c0df409be0a784",41.02,45.98,"Control","Not Sure"
"climatologist","63ffa069a21e70a5bc237eec",41.02,27.75,"Control","Female"
"climatologist","64012a2623351894f2917605",28.69,25.34,"Control","Female"
"climatologist","64016b31c3a34648748168d1",50.67,40.21,"Control","Male"
"climatologist","6403f10299e362727adcf25b",35.52,30.03,"Control","Male"
"climatologist","640bed28c8c14b550213facb",40.08,40.08,"Control","Male"
"climatologist","641081a1261eb10752b72497",34.72,35.25,"Control","Not Sure"
"climatologist","6411493f08fd400dc0d5eacc",29.76,32.57,"Control","Male"
"climatologist","64135efbd2ef675b8e179a21",42.09,39.95,"Control","Male"
"climatologist","642b00a2650a286366bd62fb",40.75,42.09,"Control","Not Sure"
"climatologist","64427a7ac5edfedbe0c2779b",45.84,40.08,"Control","Male"
"climatologist","64499fee96893c7a3ec6b883",45.17,34.72,"Control","Male"
"climatologist","64a6e31ef9a471c4f100c91f",36.06,41.42,"Control","Male"
"climatologist","650072ae8de93bfe76ee318d",43.57,39.68,"Control","Not Sure"
"climatologist","6500c32aeecc75706e1bcaf1",38.07,39.41,"Control","Male"
"climatologist","652d7b1e3b3bbcbeecac8e1b",35.52,40.48,"Control","Not Sure"
"climatologist","653d4d16b6d4d4f047567e34",39.01,25.07,"Control","Not Sure"
"climatologist","654918baca0c382f1b8d2dff",35.12,35.25,"Control","Female"
"climatologist","654cf2890d1e300ca4a19756",35.18,35.28,"Control","Male"
"climatologist","654e403258f352910d29059e",32.17,35.12,"Control","Male"
"climatologist","655f8d2df493e4fdde1d36d7",28.28,28.69,"Control","Female"
"climatologist","655f914dd623b0eda52483c8",41.69,37.8,"Control","Female"
"climatologist","656cc280a90fb5fecc2b3031",28.69,28.02,"Control","Not Sure"
"climatologist","65739f9da197f5e0e2a6966b",40.48,31.37,"Control","Not Sure"
"computerexpert","5588ee6ffdf99b304dd48297",42.09,37.94,"Control","Male"
"computerexpert","56c4adcf8bacd70005cf8edc",28.15,32.98,"Control","Male"
"computerexpert","57210674951c9b0011d3eaaa",24.8,29.09,"Control","Not Sure"
"computerexpert","5907f9e49ae6ed000160dc4b",35.39,40.48,"Control","Not Sure"
"computerexpert","593444cd7f60d200011e5798",54.16,60.86,"Control","Male"
"computerexpert","59baa339ab8d830001fe56f5",40.35,40.21,"Control","Male"
"computerexpert","5a9a6f5f35237b000112920f",27.08,25.6,"Control","Not Sure"
"computerexpert","5aaae8c215253500012c5997",32.44,35.25,"Control","Male"
"computerexpert","5b0d1b8e444cef0001ca66ac",37.53,36.33,"Control","Not Sure"
"computerexpert","5b6515e83662a8000158b2aa",30.43,25.2,"Control","Male"
"computerexpert","5bb7af73dd840f0001d85935",39.81,39.28,"Control","Male"
"computerexpert","5bd7971b0aac450001f951aa",42.09,44.1,"Control","Male"
"computerexpert","5be8a1701664db0001d804f8",47.18,47.59,"Control","Not Sure"
"computerexpert","5bf1f1cd7c3874000169ea98",22.65,22.92,"Control","Not Sure"
"computerexpert","5c144c641f6f1500014950e5",34.32,37.53,"Control","Male"
"computerexpert","5c2db72a8a20f50001e9e9a5",29.68,29.48,"Control","Male"
"computerexpert","5c4783b51d1ad90001228d05",29.49,34.32,"Control","Not Sure"
"computerexpert","5c65b61fad596e000179ece5",32.17,40.35,"Control","Male"
"computerexpert","5c804f4092ad770015846011",55.36,43.83,"Control","Male"
"computerexpert","5cb67a7ab73e8a001507fae5",42.76,40.35,"Control","Male"
"computerexpert","5cb788bf7f88600001242d9d",45.31,47.05,"Control","Not Sure"
"computerexpert","5d1555fe628de0001966c2fa",37.27,27.21,"Control","Not Sure"
"computerexpert","5d1beb9c9e033e0017a725dc",21.31,23.19,"Control","Male"
"computerexpert","5d364d763b2ced001947f6e7",25.2,30.16,"Control","Male"
"computerexpert","5d8a1d20d1afcb0019d7390b",31.1,27.08,"Control","Not Sure"
"computerexpert","5dcfcf3b070fdc0d5fd1952c",35.39,29.22,"Control","Male"
"computerexpert","5dd43df7e0b21b434418ae6c",35.79,26.14,"Control","Male"
"computerexpert","5ddcd77f23f9f1c2c45d6c18",42.63,33.11,"Control","Male"
"computerexpert","5de8bc74553cee8280a7dd84",26.94,27.88,"Control","Male"
"computerexpert","5df80710e297d55a34ee39f0",36.33,29.22,"Control","Male"
"computerexpert","5e27da821160079f92322edc",34.32,33.65,"Control","Male"
"computerexpert","5e6387b1b7d70b10675e3a26",35.39,35.12,"Control","Male"
"computerexpert","5e8b32ec2c33ae7f20a0b401",34.05,31.1,"Control","Male"
"computerexpert","5eaad5dcc2e64603e5122442",25.07,40.21,"Control","Male"
"computerexpert","5ec359a0e7928519b8cf64af",35.25,30.7,"Control","Male"
"computerexpert","5ecc6fb87c7c7646490f3cf8",41.55,40.21,"Control","Male"
"computerexpert","5eeab6216c7dc71dd2dae2ef",37.8,30.56,"Control","Male"
"computerexpert","5f46d1cd3a1ae90a1c8b199b",34.85,34.85,"Control","Not Sure"
"computerexpert","5f6a47e882e9cd0e1d6bbb8a",23.73,29.22,"Control","Male"
"computerexpert","5f7654f879a4420e6d20971b",45.71,32.04,"Control","Male"
"computerexpert","5fe0d610dd8cf1a331961cbe",27.75,24.66,"Control","Male"
"computerexpert","5fe146b36a3657bd99f9c179",47.32,50,"Control","Male"
"computerexpert","6025b3681ff1521a3369dffe",34.85,33.65,"Control","Not Sure"
"computerexpert","60870dd7e185006f4bc26266",45.17,34.99,"Control","Male"
"computerexpert","608bfa04767191aa4d57bfd8",48.66,42.36,"Control","Male"
"computerexpert","6099dc9048ab61c670e01aa5",45.44,28.15,"Control","Male"
"computerexpert","60b7c559803665ec56ca8b2c",23.73,22.79,"Control","Male"
"computerexpert","60d3aa9722bb0097de874bc6",25.74,25.74,"Control","Male"
"computerexpert","60efa510e3cdfbbf4d7c355b",34.18,32.98,"Control","Male"
"computerexpert","60f8adb9a315f316c3aee425",35.12,35.52,"Control","Male"
"computerexpert","60fccfd7f6641e2f828fddc3",34.45,36.19,"Control","Male"
"computerexpert","60fcee3336ac6ea26b64e61e",30.62,25.85,"Control","Male"
"computerexpert","60fdf93794d8890660b5a35d",44.1,44.1,"Control","Male"
"computerexpert","610854e85d21fbbba75598ae",46.92,40.48,"Control","Male"
"computerexpert","6108d6efa698e3dbe3b313d3",37.8,35.92,"Control","Male"
"computerexpert","61292ee5ddbd833a37efea36",46.51,46.65,"Control","Not Sure"
"computerexpert","612b86da38f96808af7bb1da",29.09,32.31,"Control","Male"
"computerexpert","626976d0dfd20d6832fc92aa",33.24,33.38,"Control","Male"
"computerexpert","628568a8c11b7da3c36f9257",34.45,34.85,"Control","Male"
"computerexpert","628deac8711dee5dbda650ae",35.59,35.32,"Control","Male"
"computerexpert","6295446d54e178eeb22d82bb",26.81,27.21,"Control","Not Sure"
"computerexpert","62bdfe451d380bec13a4a864",38.87,44.5,"Control","Male"
"computerexpert","62cccdcadf4fdbc4424844d5",39.95,30.16,"Control","Male"
"computerexpert","62ce6179fe6f8ec7e399cea0",35.25,29.09,"Control","Male"
"computerexpert","62d6e24cf74647ef51a16300",45.17,34.85,"Control","Male"
"computerexpert","62dc177e02f82aabb20aebc2",35.39,32.57,"Control","Male"
"computerexpert","62ec6694c12a233950f64486",35.79,30.16,"Control","Not Sure"
"computerexpert","62fb59166b94e6240417f7c7",40.12,26.84,"Control","Female"
"computerexpert","63034df51d918e1e3b97e5ce",25.74,30.97,"Control","Male"
"computerexpert","631fc3e54c3c0515402fdd17",33.51,37.67,"Control","Male"
"computerexpert","633f6d8b53e5f194a6f73724",44.91,31.77,"Control","Male"
"computerexpert","63474e67a5fd298c6103c409",38.34,34.58,"Control","Male"
"computerexpert","637ce608b8f8f923bf784d84",26.68,24.13,"Control","Male"
"computerexpert","63b0953847122ffebd8a5991",28.84,29.69,"Control","Male"
"computerexpert","63bc74f63269af3a7bfcec7c",30.83,35.92,"Control","Male"
"computerexpert","63c0edcf55f30af721c6df32",45.47,52.27,"Control","Male"
"computerexpert","63c437337eef664e06fdf1f7",32.71,28.15,"Control","Not Sure"
"computerexpert","63c5c3192e709e19fc67d5dd",30.03,27.08,"Control","Not Sure"
"computerexpert","63e53573ce82a79c4b32c576",34.58,27.48,"Control","Not Sure"
"computerexpert","6403f10299e362727adcf25b",30.83,20.64,"Control","Male"
"computerexpert","640bed28c8c14b550213facb",35.12,25.34,"Control","Not Sure"
"computerexpert","64135efbd2ef675b8e179a21",42.09,35.25,"Control","Male"
"computerexpert","643f1d3c24bc4a2d8e44a0ff",35.79,35.52,"Control","Male"
"computerexpert","64427a7ac5edfedbe0c2779b",40.75,29.62,"Control","Not Sure"
"computerexpert","64836981f87b85ab4b89dcf1",35.12,43.83,"Control","Female"
"computerexpert","64a5e28179aa71f8f7d29e69",21.85,22.92,"Control","Not Sure"
"computerexpert","64b74fc78ad5beabe87e901f",40.35,51.07,"Control","Not Sure"
"computerexpert","64dd3e11a1123030a614608a",40.35,40.48,"Control","Male"
"computerexpert","6500c32aeecc75706e1bcaf1",20.38,32.71,"Control","Male"
"computerexpert","65038b836dccb51df37ad205",30.6,23.61,"Control","Not Sure"
"computerexpert","6509ab7c00e2f74c635600c5",34.99,40.62,"Control","Male"
"computerexpert","6520290b73bfb2e99d29a826",35.92,34.32,"Control","Male"
"computerexpert","652950b013714696ce377604",21.45,20.91,"Control","Not Sure"
"computerexpert","652bfb72d177004179b96ff4",35.52,22.52,"Control","Male"
"computerexpert","653d4d16b6d4d4f047567e34",36.46,25.07,"Control","Not Sure"
"computerexpert","654cf2890d1e300ca4a19756",25.14,25.45,"Control","Male"
"computerexpert","654e403258f352910d29059e",28.69,28.55,"Control","Male"
"computerexpert","6559147a65618b0217721344",25.07,30.29,"Control","Male"
"computerexpert","655f8d2df493e4fdde1d36d7",33.65,33.24,"Control","Male"
"computerexpert","655f914dd623b0eda52483c8",38.34,35.25,"Control","Not Sure"
"computerexpert","655ffefb7419ddfad7b18637",33.11,34.85,"Control","Male"
"computerexpert","6563a272b93a2dea956efacf",40.75,43.7,"Control","Male"
"computerexpert","6564ab624c2c1157da4342c1",34.32,39.81,"Control","Male"
"computerexpert","65707e9db593e1e6c2e7b416",45.84,50.94,"Control","Male"
"computerexpert","6596bb82275fae873fcc9d20",35.39,40.35,"Control","Not Sure"
"cosmeticsurgeon","55595b70fdf99b387ae30d2b",50.27,48.12,"Control","Male"
"cosmeticsurgeon","55900dcffdf99b3f7aada3f5",48.93,48.53,"Control","Male"
"cosmeticsurgeon","55ddb84550a1f7000b90d65a",50.27,37.4,"Control","Not Sure"
"cosmeticsurgeon","56c4adcf8bacd70005cf8edc",45.71,52.82,"Control","Female"
"cosmeticsurgeon","57d6b1718e00270001b430cc",37.84,42.64,"Control","Male"
"cosmeticsurgeon","5843241166ef8c00018955fd",36.46,37,"Control","Male"
"cosmeticsurgeon","594936ad4152bf0001bfd5cd",38.87,40.35,"Control","Not Sure"
"cosmeticsurgeon","5bb7af73dd840f0001d85935",47.99,47.59,"Control","Male"
"cosmeticsurgeon","5bde6c564842880001308324",42.63,50.67,"Control","Male"
"cosmeticsurgeon","5bf1f1cd7c3874000169ea98",40.88,45.84,"Control","Not Sure"
"cosmeticsurgeon","5c28feff5ffcb7000128a541",42.36,45.71,"Control","Female"
"cosmeticsurgeon","5c4783b51d1ad90001228d05",55.5,55.76,"Control","Not Sure"
"cosmeticsurgeon","5c634094e30ff200016baccb",40.62,37.27,"Control","Male"
"cosmeticsurgeon","5c65b61fad596e000179ece5",35.12,40.08,"Control","Not Sure"
"cosmeticsurgeon","5c804f4092ad770015846011",36.6,35.39,"Control","Male"
"cosmeticsurgeon","5cb62e9293342300017a72a1",74.93,41.29,"Control","Male"
"cosmeticsurgeon","5cbb78d664170f00011d7c4f",49.6,48.93,"Control","Female"
"cosmeticsurgeon","5d1ba5653788ac0019ced548",48.12,48.93,"Control","Male"
"cosmeticsurgeon","5d364d763b2ced001947f6e7",35.39,35.39,"Control","Not Sure"
"cosmeticsurgeon","5dcfcf3b070fdc0d5fd1952c",50.54,40.08,"Control","Male"
